timestamp,seq_num,radiation_wm2,state_label,RSSI_dBm,SNR_dB,distance_m,P_LoRa
2026-06-04 10:22:34,346,57.0,SWITCHING,-101.0,3.0,96.1,0.6187
2026-06-04 10:22:38,347,20.0,SWITCHING,-97.0,7.0,94.5,0.6987
2026-06-04 10:22:41,348,20.0,SWITCHING,-98.0,6.0,94.5,0.6787
2026-06-04 10:22:45,349,20.0,LORA,-95.0,9.0,94.5,0.7387
2026-06-04 10:22:48,350,20.0,SWITCHING,-98.0,6.0,94.5,0.6787
2026-06-04 10:22:50,351,20.0,SWITCHING,-98.0,6.0,94.5,0.6787
2026-06-04 10:22:52,352,20.0,LORA,-91.0,13.0,98.5,0.7887
2026-06-04 10:22:54,353,20.0,LORA,-91.0,13.0,98.5,0.7887
2026-06-04 10:22:57,354,20.0,SWITCHING,-102.0,2.0,98.5,0.5987
2026-06-04 10:23:00,355,20.0,LORA,-87.0,17.0,98.5,0.8287
2026-06-04 10:23:02,356,20.0,SWITCHING,-97.0,6.0,98.5,0.6887
2026-06-04 10:23:04,357,20.0,LORA,-88.0,15.0,98.5,0.8187
2026-06-04 10:23:07,358,20.0,SWITCHING,-100.0,3.0,98.5,0.6287
2026-06-04 10:23:11,359,78.0,LORA,-84.0,19.0,89.2,0.8588
2026-06-04 10:23:13,360,78.0,LORA,-88.0,15.0,89.2,0.8188
2026-06-04 10:23:17,361,78.0,LORA,-81.0,20.0,89.2,0.8888
2026-06-04 10:23:19,362,78.0,LORA,-87.0,16.0,89.2,0.8288
2026-06-04 10:23:21,363,78.0,LORA,-81.0,20.0,89.2,0.8888
2026-06-04 10:23:23,364,78.0,LORA,-79.0,20.0,89.2,0.9088
2026-06-04 10:23:25,365,78.0,LORA,-83.0,20.0,75.3,0.869
2026-06-04 10:23:27,366,78.0,LORA,-80.0,20.0,75.3,0.899
2026-06-04 10:23:31,367,78.0,LORA,-89.0,14.0,75.3,0.809
2026-06-04 10:23:33,368,78.0,LORA,-88.0,15.0,75.3,0.819
2026-06-04 10:23:35,369,78.0,LORA,-90.0,13.0,75.3,0.799
2026-06-04 10:23:37,370,78.0,LORA,-92.0,11.0,75.3,0.779
2026-06-04 10:23:39,371,78.0,SWITCHING,-94.0,9.0,75.3,0.749
2026-06-04 10:23:41,372,72.0,LORA,-91.0,12.0,81.9,0.7889
2026-06-04 10:23:43,373,72.0,LORA,-93.0,10.0,81.9,0.7689
2026-06-04 10:23:45,374,72.0,SWITCHING,-101.0,2.0,81.9,0.6089
2026-06-04 10:23:47,375,72.0,SWITCHING,-100.0,3.0,81.9,0.6289
2026-06-04 10:23:49,376,72.0,SWITCHING,-98.0,5.0,81.9,0.6689
2026-06-04 10:23:51,377,72.0,SWITCHING,-98.0,5.0,81.9,0.6689
2026-06-04 10:23:53,378,72.0,SWITCHING,-99.0,4.0,81.9,0.6489
2026-06-04 10:23:57,379,72.0,LORA,-93.0,10.0,86.4,0.7688
2026-06-04 10:23:57,380,72.0,LORA,-92.0,11.0,86.4,0.7788
2026-06-04 10:23:59,381,72.0,LORA,-92.0,11.0,86.4,0.7788
2026-06-04 10:24:03,382,72.0,LORA,-93.0,10.0,86.4,0.7688
2026-06-04 10:24:05,383,72.0,LORA,-92.0,11.0,86.4,0.7788
2026-06-04 10:24:10,384,72.0,SWITCHING,-97.0,6.0,86.4,0.6888
2026-06-04 10:24:13,385,56.0,LORA,-91.0,12.0,80.2,0.7889
2026-06-04 10:24:15,386,56.0,LORA,-88.0,15.0,80.2,0.8189
2026-06-04 10:24:17,387,56.0,LORA,-91.0,12.0,80.2,0.7889
2026-06-04 10:24:19,388,56.0,LORA,-90.0,13.0,80.2,0.7989
2026-06-04 10:24:22,389,56.0,LORA,-93.0,10.0,80.2,0.7689
2026-06-04 10:24:25,390,56.0,SWITCHING,-95.0,8.0,80.2,0.7289
2026-06-04 10:24:27,391,56.0,LORA,-87.0,16.0,75.1,0.829
2026-06-04 10:24:29,392,56.0,LORA,-92.0,11.0,75.1,0.779
2026-06-04 10:24:33,393,56.0,SWITCHING,-100.0,3.0,75.1,0.629
2026-06-04 10:24:37,394,56.0,SWITCHING,-99.0,4.0,75.1,0.649
2026-06-04 10:24:41,395,56.0,LORA,-91.0,12.0,75.1,0.789
2026-06-04 10:24:43,396,56.0,LORA,-92.0,11.0,82.9,0.7789
2026-06-04 10:24:45,397,85.0,LORA,-88.0,15.0,82.9,0.8189
2026-06-04 10:24:47,398,85.0,LORA,-91.0,12.0,82.9,0.7889
2026-06-04 10:24:49,399,85.0,LORA,-90.0,13.0,82.9,0.7989
2026-06-04 10:24:53,400,85.0,SWITCHING,-96.0,7.0,82.9,0.7089
2026-06-04 10:24:57,401,85.0,LORA,-95.0,8.0,82.9,0.7289
2026-06-04 10:24:59,402,85.0,SWITCHING,-96.0,7.0,86.4,0.7088
2026-06-04 10:25:03,403,85.0,LORA,-94.0,9.0,86.4,0.7488
2026-06-04 10:25:08,404,85.0,SWITCHING,-95.0,8.0,86.4,0.7288
2026-06-04 10:25:09,405,85.0,SWITCHING,-102.0,1.0,86.4,0.5888
2026-06-04 10:25:11,406,85.0,SWITCHING,-98.0,5.0,86.4,0.6688
2026-06-04 10:25:13,407,85.0,SWITCHING,-103.0,0.0,86.4,0.5688
2026-06-04 10:25:15,408,85.0,LORA,-93.0,10.0,91.5,0.7688
2026-06-04 10:25:17,409,981.0,SWITCHING,-100.0,3.0,91.5,0.6288
2026-06-04 10:25:19,410,981.0,LORA,-95.0,8.0,91.5,0.7288
2026-06-04 10:35:21,411,243.0,SWITCHING,-100.0,2.0,277.7,0.6163
2026-06-04 10:36:51,412,78.0,LORA,-92.0,12.0,149.8,0.778
2026-06-04 10:36:54,413,78.0,LORA,-88.0,16.0,149.8,0.818
2026-06-04 10:36:55,414,78.0,LORA,-90.0,14.0,149.8,0.798
2026-06-04 10:36:59,415,78.0,LORA,-80.0,20.0,149.8,0.898
2026-06-04 10:37:03,416,699.0,LORA,-82.0,20.0,132.0,0.8782
2026-06-04 10:37:06,417,699.0,LORA,-82.0,20.0,132.0,0.8782
2026-06-04 10:37:07,418,699.0,LORA,-82.0,20.0,132.0,0.8782
2026-06-04 10:37:09,419,699.0,LORA,-89.0,14.0,132.0,0.8082
2026-06-04 10:37:11,420,699.0,LORA,-88.0,15.0,132.0,0.8182
2026-06-04 10:37:13,421,699.0,LORA,-83.0,20.0,132.0,0.8682
2026-06-04 10:37:15,422,699.0,LORA,-87.0,16.0,132.0,0.8282
2026-06-04 10:37:17,423,699.0,LORA,-89.0,14.0,112.3,0.8085
2026-06-04 10:37:19,424,699.0,LORA,-88.0,15.0,112.3,0.8185
2026-06-04 10:37:22,425,699.0,SWITCHING,-97.0,6.0,112.3,0.6885
2026-06-04 10:37:24,426,699.0,SWITCHING,-97.0,6.0,112.3,0.6885
2026-06-04 10:37:27,427,699.0,SWITCHING,-99.0,4.0,112.3,0.6485
2026-06-04 10:37:27,428,699.0,LORA,-88.0,15.0,112.3,0.8185
2026-06-04 10:37:29,429,699.0,LORA,-90.0,13.0,112.3,0.7985
2026-06-04 10:37:33,430,921.0,LORA,-84.0,19.0,92.8,0.8588
2026-06-04 10:37:35,431,921.0,SWITCHING,-99.0,4.0,92.8,0.6488
2026-06-04 10:37:39,432,921.0,LORA,-96.0,7.0,92.8,0.7088
2026-06-04 10:37:42,433,921.0,SWITCHING,-95.0,8.0,92.8,0.7288
2026-06-04 10:37:43,434,921.0,SWITCHING,-97.0,6.0,92.8,0.6888
2026-06-04 10:37:45,435,921.0,LORA,-93.0,10.0,92.8,0.7688
2026-06-04 10:37:47,436,921.0,LORA,-88.0,20.0,69.5,0.8191
2026-06-04 10:37:49,437,921.0,LORA,-87.0,20.0,69.5,0.8291
2026-06-04 10:37:51,438,921.0,LORA,-85.0,20.0,69.5,0.8491
2026-06-04 10:37:53,439,921.0,LORA,-89.0,20.0,69.5,0.8091
2026-06-04 10:37:58,440,921.0,LORA,-90.0,20.0,69.5,0.7991
2026-06-04 10:37:59,441,921.0,SWITCHING,-96.0,20.0,69.5,0.7391
2026-06-04 10:38:03,442,921.0,LORA,-88.0,15.0,53.7,0.8193
2026-06-04 10:38:05,443,33.0,LORA,-87.0,16.0,53.7,0.8293
2026-06-04 10:38:07,444,33.0,LORA,-90.0,13.0,53.7,0.7993
2026-06-04 10:38:09,445,33.0,SWITCHING,-101.0,2.0,53.7,0.6093
2026-06-04 10:38:11,446,33.0,LORA,-85.0,18.0,53.7,0.8493
2026-06-04 10:38:14,447,33.0,LORA,-90.0,13.0,53.7,0.7993
2026-06-04 10:38:17,448,33.0,SWITCHING,-99.0,5.0,53.7,0.6593
2026-06-04 10:38:19,449,33.0,LORA,-91.0,13.0,49.1,0.7893
2026-06-04 10:38:22,450,33.0,LORA,-87.0,17.0,49.1,0.8293
2026-06-04 10:38:23,451,33.0,LORA,-83.0,20.0,49.1,0.8693
2026-06-04 10:38:25,452,33.0,LORA,-82.0,20.0,49.1,0.8793
2026-06-04 10:38:28,453,33.0,LORA,-87.0,17.0,49.1,0.8293
2026-06-04 10:38:30,454,33.0,LORA,-78.0,20.0,49.1,0.9193
2026-06-04 10:38:33,455,33.0,LORA,-82.0,20.0,49.1,0.8793
2026-06-04 10:38:35,456,33.0,LORA,-80.0,20.0,38.3,0.8995
2026-06-04 10:38:37,457,34.0,LORA,-88.0,16.0,38.3,0.8195
2026-06-04 10:38:39,458,34.0,LORA,-78.0,20.0,38.3,0.9195
2026-06-04 10:38:41,459,34.0,LORA,-86.0,18.0,38.3,0.8395
2026-06-04 10:38:44,460,34.0,LORA,-87.0,17.0,38.3,0.8295
2026-06-04 10:38:46,461,34.0,LORA,-74.0,20.0,38.3,0.9595
2026-06-04 10:38:49,462,34.0,LORA,-71.0,20.0,38.3,0.9895
2026-06-04 10:38:51,463,34.0,LORA,-82.0,12.0,23.7,0.8797
2026-06-04 10:38:54,464,34.0,LORA,-73.0,20.0,23.7,0.9697
2026-06-04 10:38:56,465,34.0,LORA,-76.0,18.0,23.7,0.9397
2026-06-04 10:38:57,466,34.0,LORA,-71.0,20.0,23.7,0.9897
2026-06-04 10:39:00,467,34.0,LORA,-78.0,16.0,23.7,0.9197
2026-06-04 10:39:04,468,34.0,LORA,-65.0,20.0,23.7,0.9997
2026-06-04 10:39:05,469,34.0,LORA,-80.0,20.0,23.7,0.8997
2026-06-04 10:39:08,470,13.0,LORA,-83.0,20.0,23.6,0.8697
2026-06-04 10:39:09,471,13.0,LORA,-69.0,20.0,23.6,0.9997
2026-06-04 10:39:13,472,13.0,LORA,-69.0,20.0,23.6,0.9997
2026-06-04 10:39:14,473,13.0,LORA,-76.0,20.0,23.6,0.9397
2026-06-04 10:39:19,474,13.0,LORA,-70.0,20.0,23.6,0.9997
2026-06-04 10:39:21,475,13.0,LORA,-68.0,20.0,23.6,0.9997
2026-06-04 10:39:24,476,13.0,LORA,-68.0,20.0,18.8,0.9997
2026-06-04 10:39:26,477,13.0,LORA,-69.0,20.0,18.8,0.9997
2026-06-04 10:39:30,478,13.0,LORA,-52.0,20.0,18.8,0.9997
2026-06-04 10:39:32,479,13.0,LORA,-51.0,20.0,18.8,0.9997
2026-06-04 10:39:34,480,13.0,LORA,-49.0,20.0,18.8,0.9997
2026-06-04 10:39:38,481,13.0,LORA,-43.0,20.0,18.8,0.9997
2026-06-04 10:39:40,482,20.0,LORA,-35.0,20.0,12.5,0.9998
2026-06-04 10:39:42,483,20.0,LORA,-29.0,20.0,12.5,0.9998
2026-06-04 10:39:44,484,20.0,LORA,-20.0,20.0,12.5,0.9998
2026-06-04 10:39:47,485,20.0,LORA,-20.0,20.0,12.5,0.9998
2026-06-04 10:39:50,486,20.0,LORA,-20.0,20.0,12.5,0.9998
2026-06-04 10:39:52,487,20.0,LORA,-20.0,20.0,12.5,0.9998
2026-06-04 10:39:54,488,20.0,LORA,-20.0,20.0,12.5,0.9998
2026-06-04 10:39:56,489,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:39:58,490,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:00,491,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:02,492,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:04,493,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:06,494,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:09,495,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:10,496,20.0,LORA,-20.0,20.0,10.0,0.9999
2026-06-04 10:40:12,497,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:16,498,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:18,499,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:20,500,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:22,501,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:24,502,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:26,503,28.0,LORA,-20.0,20.0,13.1,0.9998
2026-06-04 10:40:28,504,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:34,505,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:34,506,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:36,507,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:38,508,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:40,509,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:42,510,28.0,LORA,-20.0,20.0,13.3,0.9998
2026-06-04 10:40:44,511,4.0,LORA,-20.0,20.0,15.1,0.9998
2026-06-04 10:40:46,512,4.0,LORA,-20.0,20.0,15.1,0.9998
2026-06-04 10:40:48,513,4.0,LORA,-20.0,20.0,15.1,0.9998
2026-06-04 10:40:50,514,4.0,LORA,-20.0,20.0,15.1,0.9998
2026-06-04 10:40:52,515,4.0,LORA,-20.0,20.0,15.1,0.9998
2026-06-04 10:40:54,516,4.0,LORA,-20.0,20.0,15.1,0.9998
2026-06-16 17:44:27,1,0.0,LORA,-37.0,20.0,5.9,0.9999
2026-06-16 17:44:29,2,0.0,LORA,-36.0,20.0,5.9,0.9999
2026-06-16 17:44:31,3,0.0,LORA,-38.0,20.0,7.2,0.9999
2026-06-16 17:44:33,4,0.0,LORA,-38.0,20.0,7.2,0.9999
2026-06-16 17:44:35,5,0.0,LORA,-35.0,20.0,7.2,0.9999
2026-06-16 17:44:37,6,0.0,LORA,-36.0,20.0,7.2,0.9999
2026-06-16 17:44:39,7,0.0,LORA,-36.0,20.0,7.2,0.9999
2026-06-16 17:44:41,8,0.0,LORA,-36.0,20.0,7.2,0.9999
2026-06-16 17:44:43,9,0.0,LORA,-36.0,20.0,7.2,0.9999
2026-06-16 17:44:45,10,0.0,LORA,-38.0,20.0,7.2,0.9999
2026-06-16 17:44:47,11,0.0,LORA,-36.0,20.0,8.7,0.9999
2026-06-16 17:44:49,12,0.0,LORA,-40.0,20.0,8.7,0.9999
2026-06-16 17:44:51,13,0.0,LORA,-44.0,20.0,8.7,0.9999
2026-06-16 17:48:15,1,0.0,LORA,-46.0,20.0,10.8,0.9999
2026-06-16 17:48:17,2,0.0,LORA,-47.0,20.0,10.8,0.9999
2026-06-16 17:48:19,3,0.0,LORA,-48.0,20.0,10.8,0.9999
2026-06-16 17:48:21,4,0.0,LORA,-49.0,20.0,13.6,0.9998
2026-06-16 17:48:23,5,0.0,LORA,-47.0,20.0,13.6,0.9998
2026-06-16 17:48:25,6,0.0,LORA,-48.0,20.0,13.6,0.9998
2026-06-16 17:48:27,7,0.0,LORA,-48.0,20.0,13.6,0.9998
2026-06-16 17:48:29,8,0.0,LORA,-49.0,20.0,13.6,0.9998
2026-06-16 17:48:31,9,0.0,LORA,-50.0,20.0,13.6,0.9998
2026-06-16 17:48:34,10,0.0,LORA,-49.0,20.0,13.6,0.9998
2026-06-16 17:48:37,11,0.0,LORA,-49.0,20.0,10.2,0.9999
2026-06-16 17:48:39,12,0.0,LORA,-50.0,20.0,10.2,0.9999
2026-06-16 17:48:43,13,0.0,LORA,-44.0,20.0,10.2,0.9999
2026-06-16 17:48:45,14,0.0,LORA,-47.0,20.0,10.2,0.9999
2026-06-16 17:48:47,15,0.0,LORA,-51.0,20.0,10.2,0.9999
2026-06-16 17:48:49,16,0.0,LORA,-55.0,20.0,10.2,0.9999
2026-06-16 17:48:51,17,0.0,LORA,-44.0,20.0,10.2,0.9999
2026-06-16 17:48:53,18,0.0,LORA,-46.0,20.0,8.7,0.9999
2026-06-16 17:48:55,19,0.0,LORA,-47.0,20.0,8.7,0.9999
2026-06-16 17:48:57,20,0.0,LORA,-43.0,20.0,8.7,0.9999
2026-06-16 17:48:59,21,0.0,LORA,-44.0,20.0,8.7,0.9999
2026-06-16 17:49:01,22,0.0,LORA,-51.0,20.0,8.7,0.9999
2026-06-16 17:49:03,23,0.0,LORA,-48.0,20.0,8.7,0.9999
2026-06-16 17:49:05,24,0.0,LORA,-47.0,20.0,8.7,0.9999
2026-06-16 17:49:07,25,0.0,LORA,-51.0,20.0,8.7,0.9999
2026-06-16 17:49:09,26,0.0,LORA,-48.0,20.0,5.1,0.9999
2026-06-16 17:49:11,27,0.0,LORA,-46.0,20.0,5.1,0.9999
2026-06-16 17:49:13,28,0.0,LORA,-44.0,20.0,5.1,0.9999
2026-06-16 17:49:15,29,0.0,LORA,-45.0,20.0,5.1,0.9999
2026-06-16 17:49:17,30,0.0,LORA,-54.0,20.0,5.1,0.9999
2026-06-16 17:49:19,31,0.0,LORA,-58.0,20.0,5.1,0.9999
2026-06-16 17:49:21,32,0.0,LORA,-61.0,20.0,5.1,0.9999
2026-06-16 17:49:23,33,0.0,LORA,-63.0,20.0,5.1,0.9999
2026-06-16 17:49:25,34,0.0,LORA,-66.0,20.0,4.6,0.9999
2026-06-16 17:49:27,35,0.0,LORA,-67.0,20.0,4.6,0.9999
2026-06-16 17:49:29,36,0.0,LORA,-64.0,20.0,4.6,0.9999
2026-06-16 17:49:31,37,0.0,LORA,-74.0,20.0,4.6,0.9599
2026-06-16 17:49:33,38,0.0,LORA,-73.0,20.0,4.6,0.9699
2026-06-16 17:49:35,39,0.0,LORA,-72.0,20.0,4.6,0.9799
2026-06-16 17:49:37,40,0.0,LORA,-71.0,20.0,4.6,0.9899
2026-06-16 17:49:39,41,0.0,LORA,-72.0,20.0,4.6,0.9799
2026-06-16 17:49:41,42,0.0,LORA,-74.0,20.0,19.0,0.9597
2026-06-16 17:49:43,43,0.0,LORA,-74.0,20.0,19.0,0.9597
2026-06-16 17:49:45,44,0.0,LORA,-69.0,20.0,19.0,0.9997
2026-06-16 17:49:47,45,0.0,LORA,-77.0,20.0,19.0,0.9297
2026-06-16 17:49:49,46,0.0,LORA,-76.0,20.0,19.0,0.9397
2026-06-16 17:49:51,47,0.0,LORA,-86.0,16.0,19.0,0.8397
2026-06-16 17:49:53,48,0.0,LORA,-73.0,20.0,19.0,0.9697
2026-06-16 17:49:56,49,0.0,LORA,-79.0,20.0,19.0,0.9097
2026-06-16 17:49:57,50,7.0,LORA,-77.0,20.0,34.8,0.9295
2026-06-16 17:50:00,51,7.0,LORA,-81.0,20.0,34.8,0.8895
2026-06-16 17:50:02,52,7.0,LORA,-84.0,18.0,34.8,0.8595
2026-06-16 17:50:05,53,7.0,LORA,-74.0,20.0,34.8,0.9595
2026-06-16 17:50:07,54,7.0,LORA,-81.0,20.0,34.8,0.8895
2026-06-16 17:50:10,55,7.0,LORA,-90.0,12.0,34.8,0.7995
2026-06-16 17:50:11,56,7.0,LORA,-80.0,20.0,34.8,0.8995
2026-06-16 17:50:15,57,7.0,LORA,-83.0,20.0,50.6,0.8693
2026-06-16 17:50:19,58,7.0,LORA,-83.0,20.0,50.6,0.8693
2026-06-16 17:50:23,59,7.0,LORA,-94.0,20.0,50.6,0.7593
2026-06-16 17:50:28,60,7.0,LORA,-86.0,20.0,50.6,0.8393
2026-06-16 17:50:31,61,0.0,SWITCHING,-96.0,20.0,69.3,0.7391
2026-06-16 17:50:35,62,0.0,LORA,-87.0,20.0,69.3,0.8291
2026-06-16 17:50:38,63,0.0,LORA,-93.0,20.0,69.3,0.7691
2026-06-16 17:50:40,64,0.0,LORA,-85.0,20.0,69.3,0.8491
2026-06-16 17:50:42,65,0.0,LORA,-88.0,20.0,69.3,0.8191
2026-06-16 17:50:44,66,0.0,LORA,-88.0,20.0,69.3,0.8191
2026-06-16 17:50:48,67,0.0,LORA,-89.0,20.0,85.5,0.8089
2026-06-16 17:50:50,68,0.0,LORA,-94.0,20.0,85.5,0.7589
2026-06-16 17:50:52,69,0.0,LORA,-91.0,20.0,85.5,0.7889
2026-06-16 17:50:54,70,0.0,SWITCHING,-96.0,20.0,85.5,0.7389
2026-06-16 17:50:58,71,0.0,LORA,-85.0,20.0,85.5,0.8489
2026-06-16 17:51:01,72,0.0,LORA,-89.0,20.0,85.5,0.8089
2026-06-16 17:51:04,73,0.0,LORA,-89.0,20.0,101.5,0.8086
2026-06-16 17:51:08,74,0.0,LORA,-85.0,20.0,101.5,0.8486
2026-06-16 17:51:10,75,0.0,LORA,-82.0,20.0,101.5,0.8786
2026-06-16 17:51:12,76,0.0,LORA,-85.0,20.0,101.5,0.8486
2026-06-16 17:51:14,77,0.0,LORA,-83.0,20.0,101.5,0.8686
2026-06-16 17:52:02,78,0.0,SWITCHING,-98.0,6.0,142.6,0.6781
2026-06-16 17:52:02,79,0.0,SWITCHING,-99.0,5.0,142.6,0.6581
2026-06-16 17:52:02,80,0.0,LORA,-84.0,20.0,114.2,0.8585
2026-06-16 17:52:02,81,0.0,LORA,-83.0,20.0,114.2,0.8685
2026-06-16 17:52:02,82,0.0,LORA,-82.0,20.0,126.7,0.8783
2026-06-16 17:52:02,83,0.0,LORA,-91.0,20.0,126.7,0.7883
2026-06-16 17:52:02,84,0.0,LORA,-92.0,12.0,142.6,0.7781
2026-06-16 17:52:02,85,0.0,LORA,-89.0,20.0,126.7,0.8083
2026-06-16 17:52:02,86,0.0,LORA,-91.0,13.0,126.7,0.7883
2026-06-16 17:52:02,87,0.0,LORA,-93.0,11.0,126.7,0.7683
2026-06-16 17:52:02,88,0.0,SWITCHING,-97.0,7.0,126.7,0.6983
2026-06-16 17:52:02,89,0.0,SWITCHING,-98.0,6.0,142.6,0.6781
2026-06-16 17:52:02,90,0.0,SWITCHING,-101.0,3.0,142.6,0.6181
2026-06-16 17:52:02,91,0.0,SWITCHING,-103.0,1.0,142.6,0.5781
2026-06-16 17:52:02,92,0.0,LORA,-91.0,13.0,126.7,0.7883
2026-06-16 17:52:08,93,0.0,LORA,-94.0,10.0,161.1,0.7579
2026-06-16 17:52:11,94,0.0,SWITCHING,-99.0,5.0,161.1,0.6579
2026-06-16 17:52:12,95,0.0,SWITCHING,-97.0,7.0,161.1,0.6979
2026-06-16 17:52:14,96,0.0,LORA,-92.0,12.0,161.1,0.7779
2026-06-16 17:52:18,97,0.0,LORA,-92.0,12.0,161.1,0.7779
2026-06-16 17:52:20,98,0.0,LORA,-86.0,18.0,161.1,0.8379
2026-06-16 17:52:22,99,0.0,LORA,-89.0,15.0,176.9,0.8076
2026-06-16 17:52:24,100,0.0,SWITCHING,-104.0,0.0,176.9,0.5576
2026-06-16 17:52:28,101,0.0,SWITCHING,-103.0,1.0,176.9,0.5776
2026-06-16 17:52:30,102,0.0,LORA,-92.0,12.0,176.9,0.7776
2026-06-16 17:52:32,103,0.0,LORA,-92.0,12.0,176.9,0.7776
2026-06-16 17:52:35,104,0.0,SWITCHING,-97.0,7.0,176.9,0.6976
2026-06-16 17:52:38,105,0.0,LORA,-92.0,12.0,177.0,0.7776
2026-06-16 17:52:41,106,0.0,SWITCHING,-103.0,1.0,177.0,0.5776
2026-06-16 17:52:42,107,0.0,LORA,-90.0,14.0,177.0,0.7976
2026-06-16 17:52:44,108,0.0,SWITCHING,-102.0,2.0,177.0,0.5976
2026-06-16 17:52:48,109,0.0,LORA,-96.0,8.0,177.0,0.7176
2026-06-16 17:52:50,110,0.0,SWITCHING,-102.0,2.0,177.0,0.5976
2026-06-16 17:52:52,111,0.0,SWITCHING,-104.0,0.0,177.0,0.5576
2026-06-16 17:52:58,112,0.0,SWITCHING,-98.0,6.0,178.8,0.6776
2026-06-16 17:53:00,113,0.0,SWITCHING,-99.0,5.0,178.8,0.6576
2026-06-16 17:53:03,114,0.0,LORA,-93.0,11.0,178.8,0.7676
2026-06-16 17:53:08,115,0.0,SWITCHING,-100.0,4.0,178.8,0.6376
2026-06-16 17:53:11,116,0.0,SWITCHING,-100.0,4.0,183.9,0.6375
2026-06-16 17:53:12,117,0.0,SWITCHING,-103.0,1.0,183.9,0.5775
2026-06-16 17:53:14,118,0.0,SWITCHING,-100.0,4.0,183.9,0.6375
2026-06-16 17:53:18,119,0.0,SWITCHING,-104.0,0.0,183.9,0.5575
2026-06-16 17:53:20,120,0.0,SWITCHING,-102.0,2.0,183.9,0.5975
2026-06-16 17:53:22,121,0.0,SWITCHING,-97.0,7.0,183.9,0.6975
2026-06-16 17:53:29,122,0.0,SWITCHING,-99.0,5.0,189.0,0.6575
2026-06-16 17:53:30,123,0.0,SWITCHING,-100.0,4.0,189.0,0.6375
2026-06-16 17:53:35,124,0.0,SWITCHING,-97.0,7.0,189.0,0.6975
2026-06-16 17:53:38,125,0.0,SWITCHING,-102.0,2.0,189.0,0.5975
2026-06-16 17:53:40,126,0.0,SWITCHING,-98.0,6.0,189.0,0.6775
2026-06-16 17:53:43,127,0.0,SWITCHING,-97.0,7.0,195.5,0.6974
2026-06-16 17:53:49,128,0.0,SWITCHING,-101.0,3.0,195.5,0.6174
2026-06-16 17:53:50,129,0.0,SWITCHING,-102.0,2.0,195.5,0.5974
2026-06-16 17:53:52,130,0.0,SWITCHING,-100.0,4.0,195.5,0.6374
2026-06-16 17:53:55,131,0.0,SWITCHING,-99.0,5.0,195.5,0.6574
2026-06-16 17:53:59,132,0.0,LORA,-96.0,8.0,196.5,0.7174
2026-06-16 17:54:01,133,0.0,LORA,-91.0,13.0,196.5,0.7874
2026-06-16 17:54:04,134,0.0,LORA,-91.0,13.0,196.5,0.7874
2026-06-16 17:54:09,135,0.0,LORA,-94.0,10.0,196.5,0.7574
2026-06-16 17:54:10,136,0.0,SWITCHING,-100.0,4.0,196.5,0.6374
2026-06-16 17:54:13,137,0.0,LORA,-93.0,11.0,196.5,0.7674
2026-06-16 17:54:20,138,0.0,SWITCHING,-95.0,9.0,184.2,0.7375
2026-06-16 17:54:20,139,0.0,SWITCHING,-98.0,6.0,184.2,0.6775
2026-06-16 17:54:22,140,0.0,SWITCHING,-99.0,5.0,184.2,0.6575
2026-06-16 17:54:25,141,0.0,SWITCHING,-101.0,3.0,184.2,0.6175
2026-06-16 17:54:28,142,0.0,LORA,-94.0,10.0,184.2,0.7575
2026-06-16 17:54:31,143,0.0,SWITCHING,-100.0,4.0,180.0,0.6376
2026-06-16 17:54:34,144,0.0,SWITCHING,-97.0,7.0,180.0,0.6976
2026-06-16 17:54:38,145,0.0,LORA,-93.0,11.0,180.0,0.7676
2026-06-16 17:54:43,146,0.0,SWITCHING,-102.0,3.0,180.0,0.6076
2026-06-16 17:54:45,147,0.0,SWITCHING,-102.0,3.0,180.0,0.6076
2026-06-16 17:54:48,148,0.0,LORA,-97.0,8.0,176.8,0.7076
2026-06-16 17:54:50,149,0.0,SWITCHING,-98.0,7.0,176.8,0.6876
2026-06-16 17:54:52,150,0.0,SWITCHING,-102.0,3.0,176.8,0.6076
