timestamp,seq_num,distance_m,RSSI_dBm,SNR_dB,P_LoRa,state_label,packet_sent,packet_received,packet_status,radiation_wm2
2026-06-24 12:20:11,4,46.4,-20.0,20.0,0.9994,LORA,4,0,LOST,95.0
2026-06-24 12:20:11,5,46.4,-20.0,20.0,0.9994,LORA,5,0,LOST,95.0
2026-06-24 12:20:14,6,37.9,-20.0,20.0,0.9995,LORA,6,0,LOST,95.0
2026-06-24 12:20:16,7,37.9,-20.0,20.0,0.9995,LORA,7,0,LOST,95.0
2026-06-24 12:20:18,8,37.9,-20.0,20.0,0.9995,LORA,8,0,LOST,95.0
2026-06-24 12:20:20,9,37.9,-20.0,20.0,0.9995,LORA,9,0,LOST,95.0
2026-06-24 12:20:22,10,37.9,-20.0,20.0,0.9995,LORA,10,0,LOST,95.0
2026-06-24 12:20:24,11,37.9,-20.0,20.0,0.9995,LORA,11,0,LOST,95.0
2026-06-24 12:20:26,12,38.1,-20.0,20.0,0.9995,LORA,12,0,LOST,91.0
2026-06-24 12:20:28,13,38.1,-20.0,20.0,0.9995,LORA,13,0,LOST,91.0
2026-06-24 12:20:32,14,38.1,-20.0,20.0,0.9995,LORA,14,0,LOST,91.0
2026-06-24 12:20:34,15,38.1,-20.0,20.0,0.9995,LORA,15,0,LOST,91.0
2026-06-24 12:20:36,16,38.1,-20.0,20.0,0.9995,LORA,16,0,LOST,91.0
2026-06-24 12:20:54,17,36.3,-21.0,20.0,0.9995,LORA,17,1,OK,49.0
2026-06-24 12:20:55,18,36.3,-21.0,20.0,0.9995,LORA,18,1,LOST,49.0
2026-06-24 12:20:55,19,36.3,-20.0,20.0,0.9995,LORA,19,1,LOST,49.0
2026-06-24 12:20:55,20,36.3,-20.0,20.0,0.9995,LORA,20,1,LOST,49.0
2026-06-24 12:20:56,21,36.3,-20.0,20.0,0.9995,LORA,21,1,LOST,49.0
2026-06-24 12:20:56,22,36.3,-20.0,20.0,0.9995,LORA,22,2,OK,49.0
2026-06-24 12:20:56,23,36.3,-20.0,20.0,0.9995,LORA,23,3,OK,49.0
2026-06-24 12:20:56,24,36.3,-20.0,20.0,0.9995,LORA,24,4,OK,49.0
2026-06-24 12:20:56,25,36.3,-20.0,20.0,0.9995,LORA,25,5,OK,49.0
2026-06-24 12:20:58,26,34.9,-22.0,20.0,0.9995,LORA,26,6,OK,49.0
2026-06-24 12:21:01,27,34.9,-23.0,20.0,0.9995,LORA,27,7,OK,49.0
2026-06-24 12:21:03,28,34.9,-21.0,20.0,0.9995,LORA,28,8,OK,49.0
2026-06-24 12:21:05,29,34.9,-22.0,20.0,0.9995,LORA,29,9,OK,49.0
2026-06-24 12:21:07,30,34.9,-20.0,20.0,0.9995,LORA,30,10,OK,49.0
2026-06-24 12:21:11,31,34.9,-25.0,20.0,0.9995,LORA,31,11,OK,49.0
2026-06-24 12:21:13,32,36.4,-24.0,20.0,0.9995,LORA,32,12,OK,42.0
2026-06-24 12:21:15,33,36.4,-23.0,20.0,0.9995,LORA,33,13,OK,42.0
2026-06-24 12:21:19,34,36.4,-25.0,20.0,0.9995,LORA,34,14,OK,42.0
2026-06-24 12:21:21,35,36.4,-20.0,20.0,0.9995,LORA,35,15,OK,42.0
2026-06-24 12:21:23,36,36.4,-20.0,20.0,0.9995,LORA,36,16,OK,42.0
2026-06-24 12:21:25,37,36.4,-20.0,20.0,0.9995,LORA,37,17,OK,42.0
2026-06-24 12:21:27,38,36.4,-20.0,20.0,0.9995,LORA,38,18,OK,42.0
2026-06-24 12:21:29,39,37.9,-20.0,20.0,0.9995,LORA,39,19,OK,42.0
2026-06-24 12:21:33,40,37.9,-20.0,20.0,0.9995,LORA,40,20,OK,42.0
2026-06-24 12:22:15,41,39.4,-20.0,20.0,0.9995,LORA,41,21,OK,56.0
2026-06-24 12:22:17,42,39.4,-20.0,20.0,0.9995,LORA,42,22,OK,56.0
2026-06-24 12:22:19,43,39.4,-20.0,20.0,0.9995,LORA,43,23,OK,56.0
2026-06-24 12:22:21,44,39.4,-20.0,20.0,0.9995,LORA,44,24,OK,56.0
2026-06-24 12:22:23,45,39.4,-20.0,20.0,0.9995,LORA,45,25,OK,56.0
2026-06-24 12:22:25,46,39.4,-20.0,20.0,0.9995,LORA,46,26,OK,56.0
2026-06-24 12:22:27,47,39.4,-20.0,20.0,0.9995,LORA,47,27,OK,56.0
2026-06-24 12:22:29,48,39.4,-20.0,20.0,0.9995,LORA,48,28,OK,56.0
2026-06-24 12:22:31,49,39.5,-20.0,20.0,0.9995,LORA,49,29,OK,56.0
2026-06-24 12:22:35,50,39.5,-20.0,20.0,0.9995,LORA,50,30,OK,58.0
2026-06-24 12:22:39,51,39.5,-32.0,20.0,0.9995,LORA,51,31,OK,58.0
2026-06-24 12:22:43,52,39.5,-33.0,20.0,0.9995,LORA,52,32,OK,58.0
2026-06-24 12:22:45,53,39.5,-33.0,20.0,0.9995,LORA,53,33,OK,58.0
2026-06-24 12:22:47,54,39.6,-50.0,20.0,0.9995,LORA,54,34,OK,58.0
2026-06-24 12:22:51,55,39.6,-30.0,20.0,0.9995,LORA,55,35,OK,58.0
2026-06-24 12:22:53,56,39.6,-24.0,20.0,0.9995,LORA,56,36,OK,58.0
2026-06-24 12:22:55,57,39.6,-26.0,20.0,0.9995,LORA,57,37,OK,58.0
2026-06-24 12:22:58,58,39.6,-25.0,20.0,0.9995,LORA,58,38,OK,58.0
2026-06-24 12:23:02,59,39.6,-23.0,20.0,0.9995,LORA,59,39,OK,58.0
2026-06-24 12:23:03,60,39.6,-22.0,20.0,0.9995,LORA,60,40,OK,91.0
2026-06-24 12:23:05,61,39.6,-29.0,20.0,0.9995,LORA,61,41,OK,91.0
2026-06-24 12:23:08,62,39.6,-20.0,20.0,0.9995,LORA,62,42,OK,91.0
2026-06-24 12:23:12,63,39.6,-21.0,20.0,0.9995,LORA,63,43,OK,91.0
2026-06-24 12:23:16,64,39.6,-26.0,20.0,0.9995,LORA,64,44,OK,91.0
2026-06-24 12:23:18,65,39.6,-25.0,20.0,0.9995,LORA,65,45,OK,91.0
2026-06-24 12:23:22,66,41.1,-25.0,20.0,0.9995,LORA,66,46,OK,91.0
2026-06-24 12:23:25,67,41.1,-26.0,20.0,0.9995,LORA,67,47,OK,91.0
2026-06-24 12:23:28,68,41.1,-27.0,20.0,0.9995,LORA,68,48,OK,91.0
2026-06-24 12:23:32,69,41.1,-26.0,20.0,0.9995,LORA,69,49,OK,91.0
2026-06-24 12:23:36,70,40.2,-34.0,20.0,0.9995,LORA,70,50,OK,93.0
2026-06-24 12:23:38,71,40.2,-27.0,20.0,0.9995,LORA,71,51,OK,93.0
2026-06-24 12:23:41,72,40.2,-27.0,20.0,0.9995,LORA,72,52,OK,93.0
2026-06-24 12:23:44,73,40.2,-26.0,20.0,0.9995,LORA,73,53,OK,93.0
2026-06-24 12:23:46,74,40.2,-26.0,20.0,0.9995,LORA,74,54,OK,93.0
2026-06-24 12:23:48,75,40.2,-26.0,20.0,0.9995,LORA,75,55,OK,93.0
2026-06-24 12:23:50,76,40.2,-29.0,20.0,0.9995,LORA,76,56,OK,93.0
2026-06-24 12:23:52,77,40.3,-24.0,20.0,0.9995,LORA,77,57,OK,93.0
2026-06-24 12:23:55,78,40.3,-103.0,2.0,0.5895,SWITCHING,78,58,OK,93.0
2026-06-24 12:23:56,79,40.3,-24.0,20.0,0.9995,LORA,79,59,OK,93.0
2026-06-24 12:23:58,80,40.3,-24.0,20.0,0.9995,LORA,80,60,OK,93.0
2026-06-24 12:24:00,81,40.3,-25.0,20.0,0.9995,LORA,81,61,OK,93.0
2026-06-24 12:24:02,82,40.3,-24.0,20.0,0.9995,LORA,82,62,OK,93.0
2026-06-24 12:24:04,83,40.3,-25.0,20.0,0.9995,LORA,83,63,OK,93.0
2026-06-24 12:24:08,84,40.1,-25.0,20.0,0.9995,LORA,84,64,OK,87.0
2026-06-24 12:24:10,85,40.1,-27.0,20.0,0.9995,LORA,85,65,OK,87.0
2026-06-24 12:24:14,86,40.1,-25.0,20.0,0.9995,LORA,86,66,OK,87.0
2026-06-24 12:24:16,87,40.1,-27.0,20.0,0.9995,LORA,87,67,OK,87.0
2026-06-24 12:24:23,88,40.1,-25.0,20.0,0.9995,LORA,88,68,OK,87.0
2026-06-24 12:24:23,89,40.1,-25.0,20.0,0.9995,LORA,89,69,OK,87.0
2026-06-24 12:24:23,90,40.1,-26.0,20.0,0.9995,LORA,90,70,OK,87.0
2026-06-24 12:24:23,91,40.1,-25.0,20.0,0.9995,LORA,91,71,OK,87.0
2026-06-24 12:24:23,92,40.1,-25.0,20.0,0.9995,LORA,92,72,OK,87.0
2026-06-24 12:24:23,93,40.1,-25.0,20.0,0.9995,LORA,93,73,OK,87.0
2026-06-24 12:24:23,94,40.1,-25.0,20.0,0.9995,LORA,94,74,OK,87.0
2026-06-24 12:24:26,95,39.8,-24.0,20.0,0.9995,LORA,95,75,OK,87.0
2026-06-24 12:24:28,96,39.8,-26.0,20.0,0.9995,LORA,96,76,OK,87.0
2026-06-24 12:24:30,97,39.8,-26.0,20.0,0.9995,LORA,97,77,OK,87.0
2026-06-24 12:24:32,98,39.8,-25.0,20.0,0.9995,LORA,98,78,OK,87.0
2026-06-24 12:24:34,99,39.8,-28.0,20.0,0.9995,LORA,99,79,OK,87.0
2026-06-24 12:24:36,100,39.8,-20.0,20.0,0.9995,LORA,100,80,OK,87.0
2026-06-24 12:24:38,101,40.1,-20.0,20.0,0.9995,LORA,101,81,OK,87.0
2026-06-24 12:24:40,102,40.1,-20.0,20.0,0.9995,LORA,102,82,OK,236.0
2026-06-24 12:24:43,103,40.1,-20.0,20.0,0.9995,LORA,103,83,OK,236.0
2026-06-24 12:24:46,104,40.1,-20.0,20.0,0.9995,LORA,104,84,OK,236.0
2026-06-24 12:24:46,105,40.1,-20.0,20.0,0.9995,LORA,105,85,OK,236.0
2026-06-24 12:24:51,106,40.1,-20.0,20.0,0.9995,LORA,106,86,OK,236.0
2026-06-24 12:24:53,107,40.1,-21.0,20.0,0.9995,LORA,107,87,OK,236.0
2026-06-24 12:24:55,108,41.0,-20.0,20.0,0.9995,LORA,108,88,OK,236.0
2026-06-24 12:24:57,109,41.0,-27.0,20.0,0.9995,LORA,109,89,OK,236.0
2026-06-24 12:24:59,110,41.0,-32.0,20.0,0.9995,LORA,110,90,OK,236.0
2026-06-24 12:25:03,111,41.0,-34.0,20.0,0.9995,LORA,111,91,OK,236.0
2026-06-24 12:25:05,112,41.0,-31.0,20.0,0.9995,LORA,112,92,OK,236.0
2026-06-24 12:25:09,113,41.0,-32.0,20.0,0.9995,LORA,113,93,OK,236.0
2026-06-24 12:25:11,114,40.4,-40.0,20.0,0.9995,LORA,114,94,OK,236.0
2026-06-24 12:25:13,115,40.4,-35.0,20.0,0.9995,LORA,115,95,OK,231.0
2026-06-24 12:25:17,116,40.4,-27.0,20.0,0.9995,LORA,116,96,OK,231.0
2026-06-24 12:25:20,117,40.4,-35.0,20.0,0.9995,LORA,117,97,OK,231.0
2026-06-24 12:25:23,118,40.4,-56.0,20.0,0.9995,LORA,118,98,OK,231.0
2026-06-24 12:25:26,119,40.4,-46.0,20.0,0.9995,LORA,119,99,OK,231.0
2026-06-24 12:25:27,120,41.1,-42.0,20.0,0.9995,LORA,120,100,OK,231.0
2026-06-24 12:25:29,121,41.1,-49.0,20.0,0.9995,LORA,121,101,OK,231.0
2026-06-24 12:25:31,122,41.1,-40.0,20.0,0.9995,LORA,122,102,OK,231.0
2026-06-24 12:25:35,123,41.1,-41.0,20.0,0.9995,LORA,123,103,OK,231.0
2026-06-24 12:25:37,124,41.1,-42.0,20.0,0.9995,LORA,124,104,OK,231.0
2026-06-24 12:25:41,125,41.1,-50.0,20.0,0.9995,LORA,125,105,OK,231.0
2026-06-24 12:25:48,126,41.1,-37.0,20.0,0.9995,LORA,126,106,OK,231.0
2026-06-24 12:25:48,127,41.1,-37.0,20.0,0.9995,LORA,127,107,OK,231.0
2026-06-24 12:25:48,128,40.7,-38.0,20.0,0.9995,LORA,128,108,OK,231.0
2026-06-24 12:25:48,129,41.1,-37.0,20.0,0.9995,LORA,129,109,OK,231.0
2026-06-24 12:25:48,130,41.1,-37.0,20.0,0.9995,LORA,130,110,OK,231.0
2026-06-24 12:25:48,131,40.7,-36.0,20.0,0.9995,LORA,131,111,OK,248.0
2026-06-24 12:25:48,132,41.1,-37.0,20.0,0.9995,LORA,132,112,OK,231.0
2026-06-24 12:25:48,133,41.1,-37.0,20.0,0.9995,LORA,133,113,OK,231.0
2026-06-24 12:25:48,134,40.7,-37.0,20.0,0.9995,LORA,134,114,OK,248.0
2026-06-24 12:25:48,135,41.1,-37.0,20.0,0.9995,LORA,135,115,OK,231.0
2026-06-24 12:25:48,136,40.7,-37.0,20.0,0.9995,LORA,136,116,OK,248.0
2026-06-24 12:25:51,137,40.7,-34.0,20.0,0.9995,LORA,137,117,OK,248.0
2026-06-24 12:25:54,138,40.7,-46.0,20.0,0.9995,LORA,138,118,OK,248.0
2026-06-24 12:25:55,139,40.7,-54.0,20.0,0.9995,LORA,139,119,OK,248.0
2026-06-24 12:25:58,140,40.7,-72.0,20.0,0.9795,LORA,140,120,OK,248.0
2026-06-24 12:25:59,141,56.8,-60.0,20.0,0.9992,LORA,141,121,OK,248.0
2026-06-24 12:26:03,142,56.8,-77.0,20.0,0.9292,LORA,142,122,OK,248.0
2026-06-24 12:26:04,143,56.8,-75.0,20.0,0.9492,LORA,143,123,OK,248.0
2026-06-24 12:26:08,144,56.8,-73.0,20.0,0.9692,LORA,144,124,OK,248.0
2026-06-24 12:26:09,145,56.8,-76.0,20.0,0.9392,LORA,145,125,OK,248.0
2026-06-24 12:26:11,146,56.8,-74.0,20.0,0.9592,LORA,146,126,OK,248.0
2026-06-24 12:26:13,147,56.8,-85.0,19.0,0.8492,LORA,147,127,OK,248.0
2026-06-24 12:26:17,148,164.9,-83.0,20.0,0.8678,LORA,148,128,OK,184.0
2026-06-24 12:26:19,149,164.9,-89.0,15.0,0.8078,LORA,149,129,OK,184.0
2026-06-24 12:26:21,150,164.9,-95.0,9.0,0.7378,SWITCHING,150,130,OK,184.0
2026-06-24 12:26:23,151,164.9,-90.0,14.0,0.7978,LORA,151,131,OK,184.0
2026-06-24 12:26:25,152,164.9,-94.0,20.0,0.7578,LORA,152,132,OK,184.0
2026-06-24 12:26:27,153,164.9,-91.0,20.0,0.7878,LORA,153,133,OK,184.0
2026-06-24 12:26:31,154,294.1,-101.0,20.0,0.6861,SWITCHING,154,134,OK,184.0
2026-06-24 12:26:33,155,294.1,-98.0,20.0,0.7161,LORA,155,135,OK,184.0
2026-06-24 12:26:35,156,294.1,-101.0,20.0,0.6861,SWITCHING,156,136,OK,184.0
2026-06-24 12:26:41,157,294.1,-95.0,20.0,0.7461,LORA,157,137,OK,184.0
2026-06-24 12:26:43,158,294.1,-99.0,20.0,0.7061,SWITCHING,158,138,OK,184.0
2026-06-24 12:26:45,159,294.1,-98.0,20.0,0.7161,LORA,159,139,OK,184.0
2026-06-24 12:26:47,160,434.6,-101.0,20.0,0.6842,SWITCHING,160,140,OK,355.0
2026-06-24 12:26:51,161,434.6,-100.0,20.0,0.6942,SWITCHING,161,141,OK,355.0
2026-06-24 12:26:53,162,434.6,-100.0,20.0,0.6942,SWITCHING,162,142,OK,355.0
2026-06-24 12:26:55,163,434.6,-101.0,-19.0,0.3942,SWITCHING,163,143,OK,355.0
2026-06-24 12:26:57,164,434.6,-102.0,-20.0,0.3742,SWITCHING,164,144,OK,355.0
2026-06-24 12:27:02,165,434.6,-103.0,-20.0,0.3642,SWITCHING,165,145,OK,355.0
2026-06-24 12:27:04,166,540.8,-101.0,-19.0,0.3928,SWITCHING,166,146,OK,355.0
2026-06-24 12:27:06,167,540.8,-102.0,-20.0,0.3728,SWITCHING,167,147,OK,355.0
2026-06-24 12:27:08,168,540.8,-102.0,-20.0,0.3728,SWITCHING,168,148,OK,355.0
2026-06-24 12:27:12,169,540.8,-103.0,-20.0,0.3628,SWITCHING,169,149,OK,355.0
2026-06-24 12:27:14,170,540.8,-100.0,-18.0,0.4128,SWITCHING,170,150,OK,355.0
2026-06-24 12:27:16,171,540.8,-103.0,-20.0,0.3628,SWITCHING,171,151,OK,355.0
2026-06-24 12:27:20,172,661.8,-104.0,-20.0,0.3512,SWITCHING,172,152,OK,579.0
2026-06-24 12:27:22,173,661.8,-102.0,-20.0,0.3712,SWITCHING,173,153,OK,579.0
2026-06-24 12:27:24,174,661.8,-102.0,-20.0,0.3712,SWITCHING,174,154,OK,579.0
2026-06-24 12:27:27,175,661.8,-102.0,2.0,0.5912,SWITCHING,175,155,OK,579.0
2026-06-24 12:27:30,176,661.8,-102.0,2.0,0.5912,SWITCHING,176,156,OK,579.0
2026-06-24 12:27:32,177,661.8,-103.0,1.0,0.5712,SWITCHING,177,157,OK,57.0
2026-06-24 12:27:34,178,661.8,-104.0,0.0,0.5512,SWITCHING,178,158,OK,579.0
2026-06-24 12:27:36,179,823.1,-103.0,1.0,0.569,SWITCHING,179,159,OK,579.0
2026-06-24 12:27:38,180,823.1,-99.0,5.0,0.649,SWITCHING,180,160,OK,579.0
2026-06-24 12:27:42,181,823.1,-103.0,1.0,0.569,SWITCHING,181,161,OK,579.0
2026-06-24 12:28:06,182,995.0,-103.0,0.0,0.5567,SWITCHING,182,162,OK,290.0
2026-06-24 12:37:43,183,44.6,-33.0,20.0,0.9994,LORA,183,163,OK,90.0
2026-06-24 12:37:45,184,44.6,-37.0,20.0,0.9994,LORA,184,164,OK,90.0
2026-06-24 12:37:47,185,44.6,-34.0,20.0,0.9994,LORA,185,165,OK,90.0
2026-06-24 12:37:51,186,44.6,-37.0,20.0,0.9994,LORA,186,166,OK,90.0
2026-06-24 12:37:53,187,44.6,-35.0,20.0,0.9994,LORA,187,167,OK,90.0
2026-06-24 12:37:55,188,44.6,-37.0,20.0,0.9994,LORA,188,168,OK,90.0
2026-06-24 12:37:57,189,44.6,-36.0,20.0,0.9994,LORA,189,169,OK,90.0
2026-06-24 12:37:59,190,39.7,-36.0,20.0,0.9995,LORA,190,170,OK,90.0
